"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"email.mime.message.MIMEMessage.__init__","False","9","1","2","8","0.89","1","0.11","-1","-1"
"email.mime.nonmultipart.MIMENonMultipart.attach","False","2","2","1","2","1.0","-1","-1","-1","-1"
"email.mime.multipart.MIMEMultipart.__init__","False","6","0","3","4","0.67","1","0.17","1","0.17"
"email.message.Message.set_boundary","False","13","1","3","11","0.85","1","0.08","1","0.08"
"email.message.Message.get_charset","False","10","0","1","10","1.0","-1","-1","-1","-1"
"email.parser.BytesHeaderParser.parsebytes","False","1","0","1","1","1.0","-1","-1","-1","-1"
"email.feedparser.FeedParser._set_headersonly","False","4","0","1","4","1.0","-1","-1","-1","-1"
"email.message.Message.get_charsets","False","5","0","1","5","1.0","-1","-1","-1","-1"
"email.message.Message.get_content_disposition","False","4","0","2","3","0.75","1","0.25","-1","-1"
"email.parser.HeaderParser.parsestr","False","1","0","1","1","1.0","-1","-1","-1","-1"
"email.parser.HeaderParser.parse","False","2","0","1","2","1.0","-1","-1","-1","-1"
"email.message.Message.set_type","False","4","1","4","1","0.25","1","0.25","2","0.5"
"email.utils.formataddr","False","16","7","7","7","0.44","2","0.12","7","0.44"
"email.utils.parseaddr","False","20","0","1","20","1.0","-1","-1","-1","-1"
"email._parseaddr.AddressList.__init__","False","52","0","2","26","0.5","26","0.5","-1","-1"
"email._parseaddr.AddrlistClass.getaddrlist","False","26","0","3","23","0.88","2","0.08","1","0.04"
"email._parseaddr.AddrlistClass.getaddress","False","33","0","8","14","0.42","12","0.36","7","0.21"
"email._parseaddr.AddrlistClass.gotonext","False","202","0","3","162","0.8","27","0.13","13","0.06"
"email._parseaddr.AddrlistClass.getphraselist","False","33","0","9","8","0.24","7","0.21","18","0.55"
"email._parseaddr.AddrlistClass.getquote","False","18","0","1","18","1.0","-1","-1","-1","-1"
"email._parseaddr.AddrlistClass.getdelimited","False","21","0","5","11","0.52","5","0.24","5","0.24"
"email._parseaddr.AddrlistClass.getrouteaddr","False","13","0","2","11","0.85","2","0.15","-1","-1"
"email._parseaddr.AddrlistClass.getaddrspec","False","26","0","9","12","0.46","3","0.12","11","0.42"
"email._parseaddr.AddrlistClass.getatom","False","110","0","4","67","0.61","31","0.28","12","0.11"
"email._parseaddr.AddrlistClass.getdomain","False","26","0","6","11","0.42","8","0.31","7","0.27"
"email.utils.formatdate","False","4","0","3","2","0.5","1","0.25","1","0.25"
"email._parseaddr.parsedate","False","13","0","2","10","0.77","3","0.23","-1","-1"
"email._parseaddr.parsedate_tz","False","41","0","3","20","0.49","20","0.49","1","0.02"
"email.utils.getaddresses","False","6","0","1","6","1.0","-1","-1","-1","-1"
"email._parseaddr.AddrlistClass.getcomment","False","3","0","1","3","1.0","-1","-1","-1","-1"
"email.utils.make_msgid","False","3","0","3","1","0.33","1","0.33","1","0.33"
"email._parseaddr.mktime_tz","False","2","0","1","2","1.0","-1","-1","-1","-1"
"email.iterators._structure","False","43","0","2","36","0.84","7","0.16","-1","-1"
"email.parser.BytesHeaderParser.parse","False","1","0","1","1","1.0","-1","-1","-1","-1"
"email.message.Message.__iter__","True","1","0","1","1","1.0","-1","-1","-1","-1"
"email.quoprimime.body_length","False","256","0","1","256","1.0","-1","-1","-1","-1"
"email.quoprimime.decode","False","23","0","8","9","0.39","5","0.22","9","0.39"
"email.quoprimime.quote","False","273","0","1","273","1.0","-1","-1","-1","-1"
"email.quoprimime.body_check","False","256","0","1","256","1.0","-1","-1","-1","-1"
"email.quoprimime.header_check","False","256","0","1","256","1.0","-1","-1","-1","-1"
"email._header_value_parser.ValueTerminal.startswith_fws","False","203","0","1","203","1.0","-1","-1","-1","-1"
"email.headerregistry.Address.__eq__","False","9","0","4","5","0.56","2","0.22","2","0.22"
"email.headerregistry.Group.__eq__","False","5","0","3","2","0.4","2","0.4","1","0.2"
"email._header_value_parser.MsgID.fold","False","2","0","1","2","1.0","-1","-1","-1","-1"
"email.headerregistry.HeaderRegistry.map_to_type","False","3","0","1","3","1.0","-1","-1","-1","-1"
"email.message.MIMEPart.add_alternative","False","14","4","1","14","1.0","-1","-1","-1","-1"
"email.message.MIMEPart._add_multipart","False","46","12","9","12","0.26","6","0.13","28","0.61"
"email.message.MIMEPart.make_alternative","False","38","10","1","38","1.0","-1","-1","-1","-1"
"email.message.MIMEPart._make_multipart","False","116","30","10","36","0.31","30","0.26","50","0.43"
"email.message.MIMEPart.iter_parts","True","410","228","2","350","0.85","60","0.15","-1","-1"
"email.message.MIMEPart.add_attachment","False","14","2","1","14","1.0","-1","-1","-1","-1"
"email.message.MIMEPart.make_mixed","False","38","4","1","38","1.0","-1","-1","-1","-1"
"email.message.MIMEPart.add_related","False","18","6","1","18","1.0","-1","-1","-1","-1"
"email.message.MIMEPart.make_related","False","40","16","1","40","1.0","-1","-1","-1","-1"
"email._header_value_parser.get_invalid_parameter","False","232","0","1","232","1.0","-1","-1","-1","-1"
"email._header_value_parser.TokenList.__repr__","False","696","0","1","696","1.0","-1","-1","-1","-1"
"email._header_value_parser.Terminal.__repr__","False","232","0","1","232","1.0","-1","-1","-1","-1"
"email.message.MIMEPart.clear","False","30","0","1","30","1.0","-1","-1","-1","-1"
"email.message.MIMEPart.get_body","False","391","0","3","186","0.48","111","0.28","94","0.24"
"email.message.MIMEPart._find_body","True","913","402","12","176","0.19","136","0.15","601","0.66"
"email.message.MIMEPart.is_attachment","False","947","0","1","947","1.0","-1","-1","-1","-1"
"email.message.MIMEPart.iter_attachments","True","33","1","6","12","0.36","10","0.3","11","0.33"
"email.message_from_binary_file","False","4","1","1","4","1.0","-1","-1","-1","-1"
"email._policybase._PolicyBase.__add__","False","6","0","1","6","1.0","-1","-1","-1","-1"
"email._policybase._PolicyBase.__repr__","False","66","0","1","66","1.0","-1","-1","-1","-1"
"email._policybase._PolicyBase.__setattr__","False","73","73","2","66","0.9","7","0.1","-1","-1"
"email.utils.localtime","False","18","0","3","8","0.44","8","0.44","2","0.11"
