"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"rich.console.ScreenContext.__enter__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.console.Console.set_alt_screen","False","12","0","1","12","1.0","-1","-1","-1","-1"
"rich.console.ScreenContext.__exit__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.console.ScreenContext.update","False","3","0","3","1","0.33","1","0.33","1","0.33"
"rich.screen.Screen.__rich_console__","True","6","0","1","6","1.0","-1","-1","-1","-1"
"rich.console.ScreenUpdate.__init__","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.console.ScreenUpdate.__rich_console__","True","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.control.Control.__rich_console__","True","230","0","2","118","0.51","112","0.49","-1","-1"
"rich.console.Console.set_window_title","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.console.Console.update_screen","False","3","1","3","1","0.33","1","0.33","1","0.33"
"rich.console.ConsoleOptions.update_dimensions","False","13","0","1","13","1.0","-1","-1","-1","-1"
"rich.console.Console.update_screen_lines","False","4","1","2","3","0.75","1","0.25","-1","-1"
"rich._null_file.NullFile.write","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.flush","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.constrain.Constrain.__rich_measure__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.containers.Renderables.__iter__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.containers.Lines.__rich_console__","True","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.control.Control.__str__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.control.escape_control_codes","False","24","0","1","24","1.0","-1","-1","-1","-1"
"rich.control.Control.move.<locals>.get_codes","True","2","0","2","1","0.5","1","0.5","-1","-1"
"rich.emoji.Emoji.__init__","False","5","1","3","3","0.6","1","0.2","1","0.2"
"rich.emoji.Emoji.__str__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.emoji.Emoji.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.emoji.Emoji.__rich_console__","True","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.file_proxy.FileProxy.__init__","False","33","0","1","33","1.0","-1","-1","-1","-1"
"rich.file_proxy.FileProxy.write","False","4","2","3","2","0.5","1","0.25","1","0.25"
"rich.file_proxy.FileProxy.__getattr__","False","66","66","1","66","1.0","-1","-1","-1","-1"
"rich.file_proxy.FileProxy.flush","False","35","0","2","33","0.94","2","0.06","-1","-1"
"rich.filesize.decimal","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.filesize._to_str","False","10","0","3","6","0.6","3","0.3","1","0.1"
"rich.filesize.pick_unit_and_suffix","False","13","0","1","13","1.0","-1","-1","-1","-1"
"rich.inspect","False","16","0","1","16","1.0","-1","-1","-1","-1"
"rich._inspect.Inspect.__init__","False","16","0","2","15","0.94","1","0.06","-1","-1"
"rich._inspect.Inspect._make_title","False","16","0","2","8","0.5","8","0.5","-1","-1"
"rich._inspect.Inspect.__rich__","False","16","0","1","16","1.0","-1","-1","-1","-1"
"rich._inspect.Inspect._render","True","16","0","11","5","0.31","2","0.12","9","0.56"
"rich._inspect.Inspect._render.<locals>.safe_getattr","False","99","1","2","98","0.99","1","0.01","-1","-1"
"rich._inspect.Inspect._render.<locals>.sort_items","False","99","0","1","99","1.0","-1","-1","-1","-1"
"rich._inspect.Inspect._get_formatted_doc","False","31","0","2","21","0.68","10","0.32","-1","-1"
"rich._inspect._first_paragraph","False","21","0","1","21","1.0","-1","-1","-1","-1"
"rich._inspect.Inspect._get_signature","False","23","8","6","11","0.48","5","0.22","7","0.3"
"rich.text.Text.pad","False","47","0","1","47","1.0","-1","-1","-1","-1"
"rich.text.Text.stylize_before","False","44","0","3","40","0.91","3","0.07","1","0.02"
"rich.panel.Panel.__rich_console__.<locals>.align_text","False","43","0","2","33","0.77","10","0.23","-1","-1"
"rich.get_console","False","29","0","2","28","0.97","1","0.03","-1","-1"
"rich.cells.chop_cells","False","20","0","1","20","1.0","-1","-1","-1","-1"
"rich._inspect.get_object_types_mro","False","29","0","2","16","0.55","13","0.45","-1","-1"
"rich._inspect.get_object_types_mro_as_strings","False","21","0","1","21","1.0","-1","-1","-1","-1"
"rich._inspect.is_object_one_of_types","False","15","0","2","11","0.73","4","0.27","-1","-1"
"rich.layout.Layout.__init__","False","23","0","1","23","1.0","-1","-1","-1","-1"
"rich.layout._Placeholder.__init__","False","21","0","1","21","1.0","-1","-1","-1","-1"
"rich.layout.Layout.split","False","8","1","2","7","0.88","1","0.12","-1","-1"
"rich.layout.Layout.add_split","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.layout.Layout.unsplit","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.layout.Layout.__rich_repr__","True","19","0","1","19","1.0","-1","-1","-1","-1"
"rich.layout.Layout.split_column","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.layout.Layout.__getitem__","False","9","1","2","8","0.89","1","0.11","-1","-1"
"rich.layout.Layout.get","False","24","0","3","10","0.42","8","0.33","6","0.25"
"rich.layout.Layout.update","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.layout.Layout.split_row","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.layout.Layout.__rich_console__","True","3","1","1","3","1.0","-1","-1","-1","-1"
"rich.layout.Layout.render","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.layout.Layout._make_region_map","False","3","0","2","2","0.67","1","0.33","-1","-1"
"rich.layout.ColumnSplitter.divide","True","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._ratio.ratio_resolve","False","13","0","4","9","0.69","2","0.15","2","0.15"
"rich.layout.RowSplitter.divide","True","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.layout._Placeholder.__rich_console__","True","4","4","1","4","1.0","-1","-1","-1","-1"
"rich.pretty.traverse.<locals>._traverse.<locals>.iter_rich_args","True","31","0","5","14","0.45","10","0.32","7","0.23"
"rich.layout.Layout.tree.<locals>.summary","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.layout.ColumnSplitter.get_tree_icon","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.tree.Tree.__init__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.layout.Layout.tree.<locals>.recurse","False","5","0","2","3","0.6","2","0.4","-1","-1"
"rich.tree.Tree.add","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.layout.RowSplitter.get_tree_icon","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.tree.Tree.__rich_console__","True","1","1","1","1","1.0","-1","-1","-1","-1"
"rich.tree.Tree.__rich_console__.<locals>.make_guide","False","14","0","1","14","1.0","-1","-1","-1","-1"
"rich.layout.Layout.refresh_screen","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.live.Live.__enter__","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.live.Live.process_renderables","False","115","0","3","107","0.93","6","0.05","2","0.02"
"rich.live_render.LiveRender.__rich_console__","True","117","0","6","59","0.5","31","0.26","27","0.23"
"rich.live.Live.__exit__","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.live.Live.update","False","81","0","2","71","0.88","10","0.12","-1","-1"
"rich.live_render.LiveRender.position_cursor","False","109","0","2","95","0.87","14","0.13","-1","-1"
"rich.console.Console.line","False","15","0","1","15","1.0","-1","-1","-1","-1"
"rich.pretty.is_expandable","False","5","0","3","2","0.4","2","0.4","1","0.2"
"rich.color.ColorSystem.__str__","False","7","0","1","7","1.0","-1","-1","-1","-1"
"rich.scope.render_scope","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.scope.render_scope.<locals>.sort_items","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.logging.RichHandler.emit","False","16","0","5","7","0.44","3","0.19","6","0.38"
"rich.logging.RichHandler.render_message","False","16","0","3","9","0.56","4","0.25","3","0.19"
"rich.text.Text.highlight_words","False","20","0","2","16","0.8","4","0.2","-1","-1"
"rich.logging.RichHandler.render","False","16","0","1","16","1.0","-1","-1","-1","-1"
"rich.logging.RichHandler.get_level_text","False","16","0","1","16","1.0","-1","-1","-1","-1"
"rich.traceback.Traceback.extract.<locals>.safe_str","False","38","1","2","37","0.97","1","0.03","-1","-1"
"rich.traceback.Traceback.__init__","False","18","1","3","11","0.61","6","0.33","1","0.06"
"rich.syntax.ANSISyntaxTheme.__init__","False","20","0","1","20","1.0","-1","-1","-1","-1"
"rich.traceback.Traceback.__rich_console__","True","16","0","5","12","0.75","1","0.06","3","0.19"
"rich.syntax.ANSISyntaxTheme.get_background_style","False","104","0","1","104","1.0","-1","-1","-1","-1"
"rich.syntax.ANSISyntaxTheme.get_style_for_token","False","1507","275","5","1232","0.82","125","0.08","150","0.1"
"rich.traceback.Traceback._render_stack","False","18","1","5","14","0.78","1","0.06","3","0.17"
"rich.traceback.Traceback._render_stack.<locals>.read_code","False","21","1","3","18","0.86","2","0.1","1","0.05"
"rich.console.Console.use_theme","False","19","0","1","19","1.0","-1","-1","-1","-1"
"rich.console.ThemeContext.__init__","False","19","0","1","19","1.0","-1","-1","-1","-1"
"rich.console.ThemeContext.__enter__","False","19","0","1","19","1.0","-1","-1","-1","-1"
"rich.console.Console.push_theme","False","19","0","1","19","1.0","-1","-1","-1","-1"
"rich.theme.ThemeStack.push_theme","False","20","0","1","20","1.0","-1","-1","-1","-1"
"rich.syntax.Syntax.highlight.<locals>.line_tokenize","True","24","24","1","24","1.0","-1","-1","-1","-1"
"rich.console.ThemeContext.__exit__","False","19","0","1","19","1.0","-1","-1","-1","-1"
"rich.console.Console.pop_theme","False","19","0","1","19","1.0","-1","-1","-1","-1"
"rich.theme.ThemeStack.pop_theme","False","21","1","2","20","0.95","1","0.05","-1","-1"
"rich.markdown.HorizontalRule.__rich_console__","True","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.rule.Rule.__init__","False","32","2","3","30","0.94","1","0.03","1","0.03"
"rich.rule.Rule.__rich_console__","True","29","0","6","10","0.34","7","0.24","12","0.41"
"rich.rule.Rule._rule_line","False","15","0","1","15","1.0","-1","-1","-1","-1"
"rich.markdown.ListItem.render_number","True","7","0","1","7","1.0","-1","-1","-1","-1"
"rich.markdown.BlockQuote.__init__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.markdown.BlockQuote.on_child_close","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.markdown.BlockQuote.__rich_console__","True","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.markdown.ImageItem.__init__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.markdown.ImageItem.on_enter","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.markdown.ImageItem.__rich_console__","True","2","0","2","1","0.5","1","0.5","-1","-1"
"rich.markdown.CodeBlock.__init__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.markdown.CodeBlock.__rich_console__","True","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.markup.escape","False","21","0","1","21","1.0","-1","-1","-1","-1"
"rich.markup.escape.<locals>.escape_backslashes","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.measure.Measurement.with_minimum","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.__enter__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.closed","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.close","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.read","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.readable","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.readline","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.readlines","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.seek","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.seekable","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.tell","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.truncate","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.writable","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.writelines","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.__next__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.__iter__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.fileno","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich._null_file.NullFile.__exit__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.padding.Padding.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.palette.Palette.__rich__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.pretty.install","False","2","2","1","2","1.0","-1","-1","-1","-1"
"rich.pretty.install.<locals>.display_hook","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.pretty._ipy_display_hook","False","6","1","4","3","0.5","1","0.17","2","0.33"
"rich.jupyter.display","False","6","6","1","6","1.0","-1","-1","-1","-1"
"rich.jupyter._render_segments","False","6","0","1","6","1.0","-1","-1","-1","-1"
"rich.jupyter.JupyterRenderable.__init__","False","6","0","1","6","1.0","-1","-1","-1","-1"
"rich.pretty._is_dataclass_repr","False","12","0","1","12","1.0","-1","-1","-1","-1"
"rich.pretty._has_default_namedtuple_repr","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.pretty._get_attr_fields","False","12","0","1","12","1.0","-1","-1","-1","-1"
"rich.pretty._get_braces_for_defaultdict","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.pretty._get_braces_for_array","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.pretty.pprint","False","7","0","1","7","1.0","-1","-1","-1","-1"
"rich.progress.BarColumn.__init__","False","21","0","1","21","1.0","-1","-1","-1","-1"
"rich.progress.ProgressColumn.__init__","False","92","0","1","92","1.0","-1","-1","-1","-1"
"rich.progress.ProgressColumn.__call__","False","111","8","4","95","0.86","8","0.07","8","0.07"
"rich.progress.Task.get_time","False","150","0","1","150","1.0","-1","-1","-1","-1"
"rich.progress.BarColumn.render","False","29","0","1","29","1.0","-1","-1","-1","-1"
"rich.progress.TextColumn.__init__","False","36","0","1","36","1.0","-1","-1","-1","-1"
"rich.progress.TextColumn.render","False","30","0","3","28","0.93","1","0.03","1","0.03"
"rich.highlighter.NullHighlighter.highlight","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.progress.TimeElapsedColumn.render","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.progress.TimeRemainingColumn.__init__","False","25","0","1","25","1.0","-1","-1","-1","-1"
"rich.progress.TimeRemainingColumn.render","False","32","0","4","14","0.44","14","0.44","4","0.12"
"rich.progress.RenderableColumn.__init__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.progress.RenderableColumn.render","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.progress.SpinnerColumn.__init__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress.SpinnerColumn.set_spinner","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.progress.SpinnerColumn.render","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.spinner.Spinner.render","False","8","0","5","3","0.38","2","0.25","3","0.38"
"rich.spinner.Spinner.update","False","3","0","3","1","0.33","1","0.33","1","0.33"
"rich.progress.DownloadColumn.__init__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.progress.DownloadColumn.render","False","8","0","2","7","0.88","1","0.12","-1","-1"
"rich.progress.Progress.__init__","False","21","0","1","21","1.0","-1","-1","-1","-1"
"rich.progress.TaskProgressColumn.__init__","False","15","0","1","15","1.0","-1","-1","-1","-1"
"rich.progress.Progress.get_renderable","False","59","0","1","59","1.0","-1","-1","-1","-1"
"rich.progress.Progress.get_renderables","True","59","0","1","59","1.0","-1","-1","-1","-1"
"rich.progress.Progress.make_tasks_table","False","59","0","2","32","0.54","27","0.46","-1","-1"
"rich.progress.ProgressColumn.get_table_column","False","190","0","1","190","1.0","-1","-1","-1","-1"
"rich.table.Column.copy","False","190","0","1","190","1.0","-1","-1","-1","-1"
"rich.progress.Progress.add_task","False","27","0","2","24","0.89","3","0.11","-1","-1"
"rich.progress.Progress.start_task","False","27","0","2","24","0.89","3","0.11","-1","-1"
"rich.progress.Progress.refresh","False","43","0","2","27","0.63","16","0.37","-1","-1"
"rich.progress.Progress.advance","False","17","0","2","11","0.65","6","0.35","-1","-1"
"rich.progress.Progress.remove_task","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.progress.Progress.stop_task","False","6","0","2","3","0.5","3","0.5","-1","-1"
"rich.progress.Progress.update","False","10","0","3","6","0.6","3","0.3","1","0.1"
"rich.progress.Task._reset","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.progress.Progress.__enter__","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.progress.Progress.start","False","14","0","2","12","0.86","2","0.14","-1","-1"
"rich.progress.Progress.__exit__","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.progress.Progress.stop","False","14","0","2","9","0.64","5","0.36","-1","-1"
"rich.progress.TaskProgressColumn.render","False","18","0","1","18","1.0","-1","-1","-1","-1"
"rich.progress.track","True","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.progress.Progress.track","True","3","0","2","2","0.67","1","0.33","-1","-1"
"rich.progress._TrackThread.__init__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress._TrackThread.__enter__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress._TrackThread.__exit__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress.Progress.reset","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.progress.open","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress.Progress.open","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress._Reader.__init__","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.progress._Reader.fileno","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress._Reader.readable","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress._Reader.writable","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress._Reader.seekable","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress._ReadContext.__init__","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.progress._ReadContext.__enter__","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.progress._Reader.read","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.progress._ReadContext.__exit__","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.progress._Reader.close","False","4","0","2","2","0.5","2","0.5","-1","-1"
"rich.progress.wrap_file","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.progress.Progress.wrap_file","False","2","0","2","1","0.5","1","0.5","-1","-1"
"rich.progress._Reader.__enter__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.progress._Reader.__exit__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.prompt.PromptBase.__init__","False","6","0","2","5","0.83","1","0.17","-1","-1"
"rich.prompt.PromptBase.__call__","False","6","5","2","5","0.83","1","0.17","-1","-1"
"rich.prompt.PromptBase.pre_prompt","False","14","0","1","14","1.0","-1","-1","-1","-1"
"rich.prompt.PromptBase.make_prompt","False","14","0","4","6","0.43","5","0.36","3","0.21"
"rich.prompt.PromptBase.render_default","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.prompt.PromptBase.process_response","False","4","2","3","2","0.5","1","0.25","1","0.25"
"rich.prompt.PromptBase.check_choice","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.prompt.InvalidResponse.__init__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.prompt.PromptBase.on_validate_error","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.prompt.InvalidResponse.__rich__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"rich.prompt.Confirm.process_response","False","9","6","2","6","0.67","3","0.33","-1","-1"
"rich.prompt.Confirm.render_default","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.reconfigure","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.print","False","6","0","1","6","1.0","-1","-1","-1","-1"
"rich.print_json","False","3","0","1","3","1.0","-1","-1","-1","-1"
"rich.console.Console.rule","False","20","1","2","19","0.95","1","0.05","-1","-1"
"rich.rule.Rule.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.rule.Rule.__rich_measure__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.box.Box.get_plain_headed_box","False","12","0","1","12","1.0","-1","-1","-1","-1"
"rich.segment.Segment.split_cells","False","35","0","3","23","0.66","10","0.29","2","0.06"
"rich.segment.SegmentLines.__init__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.segment.SegmentLines.__rich_console__","True","2","0","2","1","0.5","1","0.5","-1","-1"
"rich.spinner.Spinner.__rich_console__","True","5","0","1","5","1.0","-1","-1","-1","-1"
"rich.spinner.Spinner.__rich_measure__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.status.Status.update","False","2","0","2","1","0.5","1","0.5","-1","-1"
"rich.status.Status.__rich__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.style.Style.__ne__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.style.Style.test","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.style.StyleStack.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.text.Text.remove_suffix","False","4","0","1","4","1.0","-1","-1","-1","-1"
"rich.syntax.Syntax.stylize_range","False","7","0","1","7","1.0","-1","-1","-1","-1"
"rich.syntax.Syntax._apply_stylized_ranges","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.syntax._get_code_index_for_syntax_position","False","14","0","2","13","0.93","1","0.07","-1","-1"
"rich.table.Table.add_section","False","3","0","2","2","0.67","1","0.33","-1","-1"
"rich.text.Span.__bool__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.text.Span.split","False","3","0","3","1","0.33","1","0.33","1","0.33"
"rich.text.Span.move","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.text.Span.right_crop","False","2","0","2","1","0.5","1","0.5","-1","-1"
"rich.text.Text.__add__","False","3","0","2","2","0.67","1","0.33","-1","-1"
"rich.text.Text.set_length","False","5","0","3","3","0.6","1","0.2","1","0.2"
"rich.text.Text.append_text","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.containers.Lines.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.text.Text.fit","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.containers.Lines.append","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.text.Text.apply_meta","False","2","0","1","2","1.0","-1","-1","-1","-1"
"rich.text.Text.align","False","3","0","3","1","0.33","1","0.33","1","0.33"
"rich.text.Text.detect_indentation","False","5","1","2","4","0.8","1","0.2","-1","-1"
"rich.text.Text.__getitem__","False","7","1","3","4","0.57","2","0.29","1","0.14"
"rich.text.Text.on","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.traceback.install","False","1","1","1","1","1.0","-1","-1","-1","-1"
"rich.console.Console.print_exception","False","10","0","1","10","1.0","-1","-1","-1","-1"
"rich.columns.Columns.__init__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.columns.Columns.__rich_console__","True","1","0","1","1","1.0","-1","-1","-1","-1"
"rich.traceback.Traceback._render_syntax_error","False","1","0","1","1","1.0","-1","-1","-1","-1"
