"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"pylint.checkers.base_checker.BaseChecker.create_message_definition_from_tuple","False","1279848","1","5","859336","0.67","217771","0.17","202741","0.16"
"pylint.interfaces.implements","False","1129705","0","1","1129705","1.0","-1","-1","-1","-1"
"pylint.message.message_definition.MessageDefinition.__init__","False","1279854","2","3","1168893","0.91","110959","0.09","2","0.0"
"pylint.message.message_definition_store.MessageDefinitionStore.register_message","False","421898","8","2","421890","1.0","8","0.0","-1","-1"
"pylint.message.message_id_store.MessageIdStore.register_message_definition","False","421975","8","4","385373","0.91","36594","0.09","8","0.0"
"pylint.message.message_id_store.MessageIdStore.check_msgid_and_symbol","False","460851","10","4","457023","0.99","3818","0.01","10","0.0"
"pylint.message.message_id_store.MessageIdStore.add_msgid_and_symbol","False","421986","0","1","421986","1.0","-1","-1","-1","-1"
"pylint.message.message_id_store.MessageIdStore.add_legacy_msgid_and_symbol","False","38871","0","1","38871","1.0","-1","-1","-1","-1"
"pylint.checkers.initialize","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.utils.utils.register_plugins","False","1397","0","1","1397","1.0","-1","-1","-1","-1"
"pylint.checkers.logging.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.spelling.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.config.argument._path_transformer","False","133266","0","1","133266","1.0","-1","-1","-1","-1"
"pylint.config.argument._yn_transformer","False","1946","1","3","1663","0.85","282","0.14","1","0.0"
"pylint.checkers.misc.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.dunder_methods.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.typecheck.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.config.argument._StoreNewNamesArgument.__init__","False","1141","0","1","1141","1.0","-1","-1","-1","-1"
"pylint.config.deprecation_actions._NewNamesAction.__init__","False","1141","0","1","1141","1.0","-1","-1","-1","-1"
"pylint.config.argument._regex_transformer","False","3734","2","2","3732","1.0","2","0.0","-1","-1"
"pylint.checkers.unicode._BadChar.description","False","6","0","1","6","1.0","-1","-1","-1","-1"
"pylint.checkers.unicode._BadChar.human_code","False","269","0","1","269","1.0","-1","-1","-1","-1"
"pylint.checkers.unicode.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.modified_iterating_checker.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.classes.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.classes.class_checker.ClassChecker.__init__","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.classes.class_checker.ScopeAccessMap.__init__","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.classes.special_methods_checker.SpecialMethodsChecker.__init__","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.lambda_expressions.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.variables.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.variables.VariablesChecker.__init__","False","1147","0","1","1147","1.0","-1","-1","-1","-1"
"pylint.checkers.unsupported_version.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.ellipsis_checker.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.non_ascii_names.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.format.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.format.FormatChecker.__init__","False","1145","0","1","1145","1.0","-1","-1","-1","-1"
"pylint.config.argument._non_empty_string_transformer","False","29879","1","2","29878","1.0","1","0.0","-1","-1"
"pylint.checkers.imports.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.imports.ImportsChecker.__init__","False","1146","0","1","1146","1.0","-1","-1","-1","-1"
"pylint.checkers.method_args.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.threading_checker.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.raw_metrics.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.newstyle.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.exceptions.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.stdlib.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.stdlib.StdlibChecker.__init__","False","1138","0","1","1138","1.0","-1","-1","-1","-1"
"pylint.checkers.async.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.refactoring_checker.RefactoringChecker.__init__","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.refactoring_checker.ConsiderUsingWithStack.clear_all","False","2256","0","1","2256","1.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.refactoring_checker.ConsiderUsingWithStack.__iter__","True","2304","12","1","2304","1.0","-1","-1","-1","-1"
"pylint.checkers.similar.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.similar.SimilarChecker.__init__","False","2297","0","3","1140","0.5","1140","0.5","17","0.01"
"pylint.checkers.design_analysis.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.design_analysis.MisdesignChecker.__init__","False","1140","0","1","1140","1.0","-1","-1","-1","-1"
"pylint.checkers.strings.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.strings.StringConstantChecker.__init__","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.base.name_checker.naming_style._create_naming_options","False","1","0","1","1","1.0","-1","-1","-1","-1"
"pylint.checkers.base.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.checkers.base.basic_checker.BasicChecker.__init__","False","1138","0","1","1138","1.0","-1","-1","-1","-1"
"pylint.checkers.base.name_checker.checker.NameChecker.__init__","False","1141","0","1","1141","1.0","-1","-1","-1","-1"
"pylint.config.argument._regexp_csv_transfomer","False","2354","1","3","2321","0.99","32","0.01","1","0.0"
"pylint.checkers.nested_min_max.register","False","1137","0","1","1137","1.0","-1","-1","-1","-1"
"pylint.testutils.get_test_info._get_tests_info","False","26","0","3","14","0.54","10","0.38","2","0.08"
"pylint.testutils.functional.find_functional_tests.get_functional_test_files_from_directory","False","3","1","2","2","0.67","1","0.33","-1","-1"
"pylint.testutils.functional.find_functional_tests._check_functional_tests_structure","False","259","3","14","81","0.31","57","0.22","121","0.47"
"pylint.testutils.functional.test_file.FunctionalTestFile.__init__","False","1632","0","1","1632","1.0","-1","-1","-1","-1"
"pylint.testutils.functional.test_file.FunctionalTestFile._parse_options","False","1632","1040","3","1040","0.64","297","0.18","295","0.18"
"pylint.testutils.functional.test_file.FunctionalTestFile._file_type","False","5630","1565","2","4065","0.72","1565","0.28","-1","-1"
"pylint.testutils.functional.test_file.parse_python_version","False","433","0","1","433","1.0","-1","-1","-1","-1"
"pylint.testutils.functional.test_file.FunctionalTestFile._parse_options.<locals>.<lambda>","False","19","0","1","19","1.0","-1","-1","-1","-1"
"pylint.testutils.decorator.set_config","False","49","0","1","49","1.0","-1","-1","-1","-1"
"pylint.testutils._primer.package_to_lint.PackageToLint.__init__","False","47","0","1","47","1.0","-1","-1","-1","-1"
"pylint.pyreverse.printer.Printer.__init__","False","52","2","1","52","1.0","-1","-1","-1","-1"
"pylint.pyreverse.plantuml_printer.PlantUmlPrinter._open_graph","False","15","2","4","10","0.67","2","0.13","3","0.2"
"pylint.pyreverse.printer.Printer.emit","False","892","0","2","697","0.78","195","0.22","-1","-1"
"pylint.testutils.pyreverse.get_functional_test_files","False","2","0","1","2","1.0","-1","-1","-1","-1"
"pylint.testutils.pyreverse._read_config","False","3","0","1","3","1.0","-1","-1","-1","-1"
"pylint.message.message.Message.__init__","False","4111","0","1","4111","1.0","-1","-1","-1","-1"
"pylint.lint.run._cpu_count","False","2","0","2","1","0.5","1","0.5","-1","-1"
"pylint.lint.run._query_cpu","False","2","0","2","1","0.5","1","0.5","-1","-1"
"pylint.lint.parallel._worker_initialize","False","3","0","1","3","1.0","-1","-1","-1","-1"
"pylint.reporters.collecting_reporter.CollectingReporter.__init__","False","4","0","1","4","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.open","False","1158","0","2","1157","1.0","1","0.0","-1","-1"
"pylint.utils.linterstats.LinterStats.reset_message_count","False","1158","0","1","1158","1.0","-1","-1","-1","-1"
"pylint.lint.utils._patch_sys_path","False","2161","0","2","2157","1.0","4","0.0","-1","-1"
"pylint.lint.parallel._worker_check_single_file","False","3","1","2","2","0.67","1","0.33","-1","-1"
"pylint.lint.pylinter.PyLinter.check_single_file_item","False","3","0","1","3","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._astroid_module_checker","False","1080","0","1","1080","1.0","-1","-1","-1","-1"
"pylint.utils.ast_walker.ASTWalker.__init__","False","1087","0","1","1087","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.prepare_checkers","False","1085","2","4","1077","0.99","5","0.0","3","0.0"
"pylint.lint.pylinter.PyLinter.disable_reporters","False","1083","0","1","1083","1.0","-1","-1","-1","-1"
"pylint.reporters.reports_handler_mix_in.ReportsHandlerMixIn.disable_report","False","8497","0","1","8497","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.get_checkers","False","1136","0","1","1136","1.0","-1","-1","-1","-1"
"pylint.utils.ast_walker.ASTWalker.add_checker","False","40721","0","6","27520","0.68","6159","0.15","7042","0.17"
"pylint.lint.pylinter.PyLinter._check_file","False","3","0","1","3","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.set_current_module","False","6008","0","4","3236","0.54","2157","0.36","615","0.1"
"pylint.reporters.base_reporter.BaseReporter.on_set_current_module","False","25","0","1","25","1.0","-1","-1","-1","-1"
"pylint.utils.linterstats.LinterStats.init_single_module","False","6001","0","1","6001","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._get_namespace_for_file","False","4922","0","3","2710","0.55","2157","0.44","55","0.01"
"pylint.lint.pylinter.PyLinter.get_ast","False","1336","12","6","1320","0.99","8","0.01","8","0.01"
"pylint.lint.pylinter.PyLinter.check_astroid_module","False","1306","0","1","1306","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._check_astroid_module","False","1306","1","6","1121","0.86","151","0.12","34","0.03"
"pylint.utils.utils.tokenize_module","False","1307","1","1","1307","1.0","-1","-1","-1","-1"
"pylint.lint.message_state_handler._MessageStateHandler.process_tokens","False","1306","10","16","545","0.42","276","0.21","485","0.37"
"pylint.utils.ast_walker.ASTWalker.walk","False","86988","0","13","39199","0.45","20764","0.24","27025","0.31"
"pylint.utils.file_state.FileState.iter_spurious_suppression_messages","True","1305","0","7","569","0.44","430","0.33","306","0.23"
"pylint.checkers.base_checker.BaseChecker.close","False","38642","0","1","38642","1.0","-1","-1","-1","-1"
"pylint.checkers.base_checker.BaseChecker.get_map_data","False","2","0","1","2","1.0","-1","-1","-1","-1"
"pylint.reporters.collecting_reporter.CollectingReporter.reset","False","2","0","1","2","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.load_plugin_modules","False","380","6","4","251","0.66","122","0.32","7","0.02"
"pylint.extensions.overlapping_exceptions.register","False","23","0","1","23","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.load_plugin_configuration","False","1062","0","4","939","0.88","116","0.11","7","0.01"
"pylint.lint.parallel.check_parallel","False","39","1","4","33","0.85","4","0.1","2","0.05"
"pylint.testutils.reporter_for_tests.GenericTestReporter.on_set_current_module","False","566","0","1","566","1.0","-1","-1","-1","-1"
"pylint.lint.parallel._merge_mapreduce_data","False","38","0","3","21","0.55","16","0.42","1","0.03"
"pylint.checkers.base_checker.BaseChecker.__gt__","False","177015","0","6","170506","0.96","4363","0.02","2146","0.01"
"pylint.utils.linterstats.merge_stats","False","38","17","2","21","0.55","17","0.45","-1","-1"
"pylint.lint.pylinter.PyLinter.check","False","1069","0","5","1028","0.96","19","0.02","22","0.02"
"pylint.lint.pylinter.PyLinter.initialize","False","1069","0","2","1061","0.99","8","0.01","-1","-1"
"pylint.message.message_definition.MessageDefinition.may_be_emitted","False","388038","0","3","385882","0.99","2127","0.01","29","0.0"
"pylint.lint.utils.fix_import_path","False","2158","0","1","2158","1.0","-1","-1","-1","-1"
"pylint.lint.expand_modules.get_python_path","False","3398","0","4","1967","0.58","1259","0.37","172","0.05"
"pylint.lint.message_state_handler._MessageStateHandler.is_message_enabled","False","582174","541898","3","581106","1.0","1058","0.0","10","0.0"
"pylint.message.message_id_store.MessageIdStore.get_active_msgids","False","625706","475591","9","367008","0.59","150115","0.24","108583","0.17"
"pylint.lint.message_state_handler._MessageStateHandler._is_one_message_enabled","False","623937","59812","5","555625","0.89","59732","0.1","8580","0.01"
"pylint.checkers.base_checker.BaseChecker.open","False","24612","0","1","24612","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._get_asts","False","1077","1","3","1069","0.99","7","0.01","1","0.0"
"pylint.lint.pylinter.PyLinter._iterate_file_descrs","True","1058","0","2","1051","0.99","7","0.01","-1","-1"
"pylint.lint.pylinter.PyLinter._expand_files","False","1058","0","2","1052","0.99","6","0.01","-1","-1"
"pylint.lint.expand_modules.expand_modules","False","1064","11","16","973","0.91","22","0.02","69","0.06"
"pylint.lint.expand_modules._is_ignored_file","False","1245","0","3","1230","0.99","9","0.01","6","0.0"
"pylint.lint.expand_modules._is_in_ignore_list_re","False","2804","26","1","2804","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter._lint_files","False","1077","2","6","1056","0.98","8","0.01","13","0.01"
"pylint.lint.pylinter.PyLinter._lint_file","False","1304","2","4","720","0.55","582","0.45","2","0.0"
"pylint.utils.linterstats.LinterStats.__str__","False","60","0","1","60","1.0","-1","-1","-1","-1"
"pylint.checkers.base_checker.BaseChecker.__eq__","False","102476","0","2","102473","1.0","3","0.0","-1","-1"
"pylint.utils.linterstats.LinterStats.reset_node_count","False","2083","0","1","2083","1.0","-1","-1","-1","-1"
"pylint.checkers.base_checker.BaseChecker.add_message","False","12118","0","1","12118","1.0","-1","-1","-1","-1"
"pylint.lint.pylinter.PyLinter.add_message","False","23850","3","2","17604","0.74","6246","0.26","-1","-1"
"pylint.lint.pylinter.PyLinter._add_one_message","False","23850","1136","25","12074","0.51","3983","0.17","7793","0.33"
"pylint.message.message_definition.MessageDefinition.check_message_definition","False","24107","3","6","12407","0.51","9503","0.39","2197","0.09"
"pylint.utils.linterstats.LinterStats.increase_single_message_count","False","4094","0","1","4094","1.0","-1","-1","-1","-1"
"pylint.utils.linterstats.LinterStats.increase_single_module_message_count","False","4094","0","1","4094","1.0","-1","-1","-1","-1"
"pylint.testutils.reporter_for_tests.GenericTestReporter.handle_message","False","397","0","1","397","1.0","-1","-1","-1","-1"
"pylint.checkers.mapreduce_checker.MapReduceMixin.__init__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"pylint.interfaces.Interface.__init__","False","6","0","1","6","1.0","-1","-1","-1","-1"
"pylint.config.save_results","False","1","0","1","1","1.0","-1","-1","-1","-1"
"pylint.lint.caching.save_results","False","101","0","1","101","1.0","-1","-1","-1","-1"
"pylint.lint.caching._get_pdata_path","False","537","0","1","537","1.0","-1","-1","-1","-1"
"pylint.config.load_results","False","1","0","1","1","1.0","-1","-1","-1","-1"
"pylint.lint.caching.load_results","False","431","3","3","218","0.51","210","0.49","3","0.01"
"pylint.utils.file_state.FileState.collect_block_lines","False","1","0","1","1","1.0","-1","-1","-1","-1"
"pylint.epylint.py_run","False","2","0","1","2","1.0","-1","-1","-1","-1"
"pylint.epylint._get_env","False","4","0","1","4","1.0","-1","-1","-1","-1"
"pylint.testutils.utils._test_cwd","False","48","0","2","45","0.94","3","0.06","-1","-1"
"pylint.lint.message_state_handler._MessageStateHandler.enable","False","490","10","2","480","0.98","10","0.02","-1","-1"
"pylint.lint.message_state_handler._MessageStateHandler._set_msg_status","False","6710","36","5","5383","0.8","1235","0.18","92","0.01"
"pylint.lint.message_state_handler._MessageStateHandler._get_messages_to_set","False","36898","36","7","36003","0.98","759","0.02","136","0.0"
"pylint.lint.message_state_handler._MessageStateHandler._set_one_msg_status","False","36820","0","3","33256","0.9","3478","0.09","86","0.0"
"pylint.lint.message_state_handler._MessageStateHandler._register_by_id_managed_msg","False","6674","0","2","6531","0.98","143","0.02","-1","-1"
"pylint.reporters.reports_handler_mix_in.ReportsHandlerMixIn.report_is_enabled","False","1174","0","1","1174","1.0","-1","-1","-1","-1"
"pylint.checkers.async.AsyncChecker.open","False","1016","0","1","1016","1.0","-1","-1","-1","-1"
"pylint.utils.ast_walker.ASTWalker._is_method_enabled","False","235656","159299","2","163715","0.69","71941","0.31","-1","-1"
"pylint.checkers.base.docstring_checker.DocStringChecker.open","False","1004","0","1","1004","1.0","-1","-1","-1","-1"
"pylint.utils.linterstats.LinterStats.reset_undocumented","False","1004","0","1","1004","1.0","-1","-1","-1","-1"
"pylint.checkers.base.name_checker.checker.NameChecker.open","False","1010","0","2","1008","1.0","2","0.0","-1","-1"
"pylint.utils.linterstats.LinterStats.reset_bad_names","False","1010","0","1","1010","1.0","-1","-1","-1","-1"
"pylint.checkers.base.name_checker.checker.NameChecker._create_naming_rules","False","1010","0","2","995","0.99","15","0.01","-1","-1"
"pylint.checkers.base.basic_checker.BasicChecker.open","False","1018","0","1","1018","1.0","-1","-1","-1","-1"
"pylint.checkers.base.basic_error_checker.BasicErrorChecker.open","False","1017","0","1","1017","1.0","-1","-1","-1","-1"
"pylint.checkers.classes.class_checker.ClassChecker.open","False","1017","0","1","1017","1.0","-1","-1","-1","-1"
"pylint.checkers.design_analysis.MisdesignChecker.open","False","1017","0","1","1017","1.0","-1","-1","-1","-1"
"pylint.checkers.exceptions.ExceptionsChecker.open","False","1017","0","1","1017","1.0","-1","-1","-1","-1"
"pylint.checkers.exceptions._builtin_exceptions","False","1017","0","1","1017","1.0","-1","-1","-1","-1"
"pylint.checkers.exceptions._builtin_exceptions.<locals>.predicate","False","157635","0","1","157635","1.0","-1","-1","-1","-1"
"pylint.checkers.imports.ImportsChecker.open","False","1034","0","1","1034","1.0","-1","-1","-1","-1"
"pylint.checkers.misc.EncodingChecker.open","False","1018","0","2","1017","1.0","1","0.0","-1","-1"
"pylint.checkers.refactoring.recommendation_checker.RecommendationChecker.open","False","1002","0","1","1002","1.0","-1","-1","-1","-1"
"pylint.checkers.refactoring.refactoring_checker.RefactoringChecker.open","False","1013","0","1","1013","1.0","-1","-1","-1","-1"
"pylint.checkers.similar.SimilarChecker.open","False","1022","0","1","1022","1.0","-1","-1","-1","-1"
"pylint.utils.linterstats.LinterStats.reset_duplicated_lines","False","1022","0","1","1022","1.0","-1","-1","-1","-1"
"pylint.checkers.spelling.SpellingChecker.open","False","1002","0","1","1002","1.0","-1","-1","-1","-1"
"pylint.checkers.typecheck.TypeChecker.open","False","1022","0","1","1022","1.0","-1","-1","-1","-1"
"pylint.checkers.dunder_methods.DunderCallChecker.open","False","1002","0","1","1002","1.0","-1","-1","-1","-1"
"pylint.checkers.unsupported_version.UnsupportedVersionChecker.open","False","1012","0","1","1012","1.0","-1","-1","-1","-1"
"pylint.utils.pragma_parser.parse_pragma","True","1359","38","9","1344","0.99","5","0.0","10","0.01"
"pylint.utils.pragma_parser.emit_pragma_representer","False","1352","1","2","1351","1.0","1","0.0","-1","-1"
"pylint.utils.file_state.FileState.get_effective_max_line_number","False","59812","0","1","59812","1.0","-1","-1","-1","-1"
"pylint.checkers.similar.SimilarChecker.close","False","1022","0","2","1014","0.99","8","0.01","-1","-1"
"pylint.checkers.similar.Similar._compute_sims","False","1038","0","5","1021","0.98","14","0.01","3","0.0"
"pylint.checkers.similar.Similar._iter_sims","True","1038","0","2","982","0.95","56","0.05","-1","-1"
"pylint.checkers.imports.ImportsChecker.close","False","1026","0","3","1009","0.98","14","0.01","3","0.0"
"pylint.checkers.imports.ImportsChecker._import_graph_without_ignored_edges","False","1012","0","2","953","0.94","59","0.06","-1","-1"
"pylint.graph.get_cycles","False","1012","0","2","953","0.94","59","0.06","-1","-1"
"pylint.testutils.reporter_for_tests.GenericTestReporter.finalize","False","44","0","3","21","0.48","19","0.43","4","0.09"
"pylint.lint.message_state_handler._MessageStateHandler.disable","False","6199","21","2","6178","1.0","21","0.0","-1","-1"
"pylint.utils.file_state.FileState.set_msg_status","False","3564","3384","4","3373","0.95","175","0.05","16","0.0"
"pylint.utils.file_state.FileState._set_state_on_block_lines","False","514242","0","5","259510","0.5","215937","0.42","38795","0.08"
"pylint.utils.file_state.FileState._set_message_state_in_block","False","514242","0","16","490098","0.95","20600","0.04","3544","0.01"
"pylint.utils.file_state.FileState._set_message_state_on_line","False","249360","3383","4","236152","0.95","9825","0.04","3383","0.01"
"pylint.lint.message_state_handler._MessageStateHandler._get_message_state_scope","False","20015","12021","6","12019","0.6","7977","0.4","19","0.0"
"pylint.utils.file_state.FileState.handle_ignored_message","False","20010","0","2","12033","0.6","7977","0.4","-1","-1"
"pylint.checkers.format.FormatChecker.process_module","False","1108","0","1","1108","1.0","-1","-1","-1","-1"
"pylint.checkers.misc.EncodingChecker.process_module","False","1105","0","2","993","0.9","112","0.1","-1","-1"
"pylint.checkers.misc.EncodingChecker._check_encoding","False","41327","0","1","41327","1.0","-1","-1","-1","-1"
"pylint.checkers.similar.SimilarChecker.process_module","False","1155","0","1","1155","1.0","-1","-1","-1","-1"
"pylint.checkers.similar.Similar.append_stream","False","1189","0","3","1155","0.97","32","0.03","2","0.0"
"pylint.utils.utils.decoding_stream","False","1157","1","2","1156","1.0","1","0.0","-1","-1"
"pylint.checkers.similar.LineSet.__init__","False","1189","0","1","1189","1.0","-1","-1","-1","-1"
"pylint.checkers.similar.stripped_lines","False","1189","0","32","240","0.2","234","0.2","715","0.6"
"pylint.checkers.similar.stripped_lines.<locals>._get_functions","False","6181","0","4","3920","0.63","1501","0.24","760","0.12"
"pylint.checkers.strings.StringConstantChecker.process_module","False","1120","0","1","1120","1.0","-1","-1","-1","-1"
"pylint.checkers.unicode.UnicodeChecker.process_module","False","1153","0","2","1035","0.9","118","0.1","-1","-1"
"pylint.checkers.unicode._normalize_codec_name","False","1183","0","1","1183","1.0","-1","-1","-1","-1"
