"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"collections.abc.Set.isdisjoint","False","2","0","2","1","0.5","1","0.5","-1","-1"
"collections.abc.Sequence.__contains__","False","3","0","1","3","1.0","-1","-1","-1","-1"
"collections.abc.ItemsView.__contains__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"collections.abc.ValuesView.__iter__","True","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.abc.ValuesView.__contains__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"collections.abc.Sequence.count","False","2","0","1","2","1.0","-1","-1","-1","-1"
"collections.abc.MutableSet.__isub__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.abc.MutableSet.clear","False","2","2","1","2","1.0","-1","-1","-1","-1"
"collections.abc.MutableSet.pop","False","23","2","2","21","0.91","2","0.09","-1","-1"
"collections.abc.MutableSet.__iand__","False","2","0","2","1","0.5","1","0.5","-1","-1"
"collections.abc.MutableSet.__ior__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.Counter.__eq__","False","15976","9603","2","15672","0.98","304","0.02","-1","-1"
"collections.Counter.copy","False","4002","0","1","4002","1.0","-1","-1","-1","-1"
"collections.Counter.__reduce__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"collections.ChainMap.__init__","False","50","0","1","50","1.0","-1","-1","-1","-1"
"collections.Counter.__ne__","False","7557","0","1","7557","1.0","-1","-1","-1","-1"
"collections.Counter.__ge__","False","8196","4737","1","8196","1.0","-1","-1","-1","-1"
"collections.Counter.__gt__","False","4098","0","1","4098","1.0","-1","-1","-1","-1"
"collections.Counter.__le__","False","8196","4737","1","8196","1.0","-1","-1","-1","-1"
"collections.Counter.__lt__","False","4098","0","1","4098","1.0","-1","-1","-1","-1"
"collections.Counter.__pos__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"collections.Counter.__neg__","False","2","0","2","1","0.5","1","0.5","-1","-1"
"collections.Counter.total","False","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.ChainMap.__setitem__","False","9","0","1","9","1.0","-1","-1","-1","-1"
"collections.ChainMap.new_child","False","5","0","2","3","0.6","2","0.4","-1","-1"
"collections.abc.MappingView.__len__","False","6","0","1","6","1.0","-1","-1","-1","-1"
"collections.ChainMap.__len__","False","8","0","1","8","1.0","-1","-1","-1","-1"
"collections.ChainMap.__iter__","False","40","0","1","40","1.0","-1","-1","-1","-1"
"collections.ChainMap.__getitem__","False","139","76","3","75","0.54","63","0.45","1","0.01"
"collections.ChainMap.__contains__","False","29","24","1","29","1.0","-1","-1","-1","-1"
"collections.ChainMap.get","False","16","0","1","16","1.0","-1","-1","-1","-1"
"collections.ChainMap.__delitem__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.ChainMap.__repr__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"collections.ChainMap.copy","False","9","0","1","9","1.0","-1","-1","-1","-1"
"collections.ChainMap.__bool__","False","4","0","1","4","1.0","-1","-1","-1","-1"
"collections.abc.MutableMapping.update","False","2","0","1","2","1.0","-1","-1","-1","-1"
"collections.ChainMap.pop","False","2","0","1","2","1.0","-1","-1","-1","-1"
"collections.ChainMap.popitem","False","2","1","2","1","0.5","1","0.5","-1","-1"
"collections.ChainMap.__or__","False","6","0","2","5","0.83","1","0.17","-1","-1"
"collections.ChainMap.__ior__","False","3","0","1","3","1.0","-1","-1","-1","-1"
"collections.ChainMap.__ror__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"collections.UserDict.copy","False","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.UserDict.__copy__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.UserList.__init__","False","2","0","2","1","0.5","1","0.5","-1","-1"
"collections.UserList.append","False","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.UserList.copy","False","1","0","1","1","1.0","-1","-1","-1","-1"
"collections.UserList.__copy__","False","1","0","1","1","1.0","-1","-1","-1","-1"
