"full_name","is_generator","total_calls","total_exceptions","total_paths","top1_path_calls","top1_path_ratio","top2_path_calls","top2_path_ratio","top3p_path_calls","top3p_path_ratio"
"logging.getLevelName","False","4160","0","3","3560","0.86","597","0.14","3","0.0"
"logging.Logger.handle","False","557","1","2","554","0.99","3","0.01","-1","-1"
"logging.Filterer.filter","False","2431","1","6","2383","0.98","33","0.01","15","0.01"
"logging.Logger.callHandlers","False","554","0","7","484","0.87","59","0.11","11","0.02"
"logging.Handler.handle","False","1874","0","2","1864","0.99","10","0.01","-1","-1"
"logging.Handler.acquire","False","3727","0","2","3721","1.0","6","0.0","-1","-1"
"logging.FileHandler.emit","False","2512","4","5","1486","0.59","1018","0.41","8","0.0"
"logging.Handler.format","False","1823","0","2","1469","0.81","354","0.19","-1","-1"
"logging.Formatter.format","False","4350","6","6","3503","0.81","833","0.19","14","0.0"
"logging.LogRecord.getMessage","False","4370","0","2","4333","0.99","37","0.01","-1","-1"
"logging.Formatter.usesTime","False","4363","0","1","4363","1.0","-1","-1","-1","-1"
"logging.PercentStyle.usesTime","False","4349","0","1","4349","1.0","-1","-1","-1","-1"
"logging.Formatter.formatMessage","False","4350","6","1","4350","1.0","-1","-1","-1","-1"
"logging.PercentStyle.format","False","4350","6","2","4344","1.0","6","0.0","-1","-1"
"logging.PercentStyle._format","False","1834","2","2","1831","1.0","3","0.0","-1","-1"
"logging.StreamHandler.flush","False","1644","0","1","1644","1.0","-1","-1","-1","-1"
"logging.Handler.release","False","3727","0","2","3721","1.0","6","0.0","-1","-1"
"logging.FileHandler.close","False","54","0","2","45","0.83","9","0.17","-1","-1"
"logging.error","False","8","0","2","7","0.88","1","0.12","-1","-1"
"logging.Logger.error","False","71","0","2","70","0.99","1","0.01","-1","-1"
"logging.warning","False","7","0","2","6","0.86","1","0.14","-1","-1"
"logging.Logger.warning","False","47","1","2","43","0.91","4","0.09","-1","-1"
"logging.info","False","5","0","2","4","0.8","1","0.2","-1","-1"
"logging.Logger.info","False","362","0","2","352","0.97","10","0.03","-1","-1"
"logging.log","False","2","0","2","1","0.5","1","0.5","-1","-1"
"logging.Logger.log","False","59","1","4","52","0.88","5","0.08","2","0.03"
"logging.StrFormatStyle.validate","False","45","20","7","25","0.56","9","0.2","11","0.24"
"logging.StrFormatStyle._format","False","2507","2","2","2504","1.0","3","0.0","-1","-1"
"logging.StringTemplateStyle.__init__","False","26","0","1","26","1.0","-1","-1","-1","-1"
"logging.StringTemplateStyle.validate","False","25","8","8","8","0.32","5","0.2","12","0.48"
"logging.StringTemplateStyle.usesTime","False","14","0","1","14","1.0","-1","-1","-1","-1"
"logging.StringTemplateStyle._format","False","9","2","2","6","0.67","3","0.33","-1","-1"
"logging.Logger.hasHandlers","False","670","0","4","335","0.5","332","0.5","3","0.0"
"logging.Filterer.addFilter","False","7","0","1","7","1.0","-1","-1","-1","-1"
"logging.Filterer.removeFilter","False","5","0","1","5","1.0","-1","-1","-1","-1"
"logging.Filter.__init__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"logging.makeLogRecord","False","3536","0","1","3536","1.0","-1","-1","-1","-1"
"logging.Filter.filter","False","15","0","4","6","0.4","5","0.33","4","0.27"
"logging.BufferingFormatter.__init__","False","3","0","2","2","0.67","1","0.33","-1","-1"
"logging.BufferingFormatter.format","False","4","0","2","3","0.75","1","0.25","-1","-1"
"logging.BufferingFormatter.formatHeader","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.BufferingFormatter.formatFooter","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.__init__","False","9","0","1","9","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.setLevel","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.log","False","10","0","2","9","0.9","1","0.1","-1","-1"
"logging.LoggerAdapter.isEnabledFor","False","12","0","1","12","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.process","False","7","0","1","7","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.error","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.warning","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.info","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.debug","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.Manager._fixupChildren","False","6","0","1","6","1.0","-1","-1","-1","-1"
"logging.addLevelName","False","32","0","1","32","1.0","-1","-1","-1","-1"
"logging.Logger.getChild","False","5","0","2","3","0.6","2","0.4","-1","-1"
"logging.config.dictConfig","False","37","10","1","37","1.0","-1","-1","-1","-1"
"logging.config.BaseConfigurator.__init__","False","38","0","1","38","1.0","-1","-1","-1","-1"
"logging.config.DictConfigurator.configure","False","37","11","15","8","0.22","4","0.11","25","0.68"
"logging.config.ConvertingDict.__getitem__","False","308","4","2","305","0.99","3","0.01","-1","-1"
"logging.config.ConvertingMixin.convert_with_key","False","941","1","5","653","0.69","263","0.28","25","0.03"
"logging.config.BaseConfigurator.convert","False","952","4","7","442","0.46","230","0.24","280","0.29"
"logging.config.ConvertingDict.pop","False","249","0","1","249","1.0","-1","-1","-1","-1"
"logging.config._clearExistingHandlers","False","50","0","1","50","1.0","-1","-1","-1","-1"
"logging.shutdown","False","85","12","11","72","0.85","2","0.02","11","0.13"
"logging.config.ConvertingDict.get","False","381","0","1","381","1.0","-1","-1","-1","-1"
"logging.config.DictConfigurator.configure_handler","False","32","5","11","18","0.56","2","0.06","12","0.38"
"logging.config.BaseConfigurator.resolve","False","58","1","2","57","0.98","1","0.02","-1","-1"
"logging.Handler.setLevel","False","43","0","1","43","1.0","-1","-1","-1","-1"
"logging.Handler.set_name","False","47","0","2","46","0.98","1","0.02","-1","-1"
"logging.config.DictConfigurator.configure_logger","False","22","0","2","18","0.82","4","0.18","-1","-1"
"logging.config.DictConfigurator.common_logger_config","False","41","1","9","15","0.37","8","0.2","18","0.44"
"logging.config.DictConfigurator.add_handlers","False","25","0","1","25","1.0","-1","-1","-1","-1"
"logging.config._handle_existing_loggers","False","41","0","2","39","0.95","2","0.05","-1","-1"
"logging.config.BaseConfigurator.cfg_convert","False","13","3","7","4","0.31","3","0.23","6","0.46"
"logging.config.ConvertingTuple.__getitem__","False","3","0","1","3","1.0","-1","-1","-1","-1"
"logging.config.ConvertingList.__getitem__","False","3","0","1","3","1.0","-1","-1","-1","-1"
"logging.config.ConvertingList.pop","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.config.ConvertingMixin.convert","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.config.DictConfigurator.configure_formatter","False","29","7","7","19","0.66","4","0.14","6","0.21"
"logging.config.valid_ident","False","48","1","2","47","0.98","1","0.02","-1","-1"
"logging.config.BaseConfigurator.ext_convert","False","22","1","1","22","1.0","-1","-1","-1","-1"
"logging.config.DictConfigurator.configure_root","False","19","1","1","19","1.0","-1","-1","-1","-1"
"logging.config.BaseConfigurator.configure_custom","False","11","5","4","4","0.36","3","0.27","4","0.36"
"logging.exception","False","4","0","1","4","1.0","-1","-1","-1","-1"
"logging.PlaceHolder.append","False","115","0","1","115","1.0","-1","-1","-1","-1"
"logging.config.DictConfigurator.configure_filter","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.config.DictConfigurator.add_filters","False","2","0","1","2","1.0","-1","-1","-1","-1"
"logging.config._resolve","False","5","0","1","5","1.0","-1","-1","-1","-1"
"logging.config.listen","False","5","0","1","5","1.0","-1","-1","-1","-1"
"logging.config.listen.<locals>.Server.__init__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"logging.config.stopListening","False","5","0","1","5","1.0","-1","-1","-1","-1"
"logging.handlers.MemoryHandler.__init__","False","14","0","2","9","0.64","5","0.36","-1","-1"
"logging.config.fileConfig","False","17","2","4","13","0.76","2","0.12","2","0.12"
"logging.config._create_formatters","False","17","0","3","11","0.65","5","0.29","1","0.06"
"logging.config._strip_spaces","False","59","0","1","59","1.0","-1","-1","-1","-1"
"logging.config._install_handlers","False","17","4","7","7","0.41","5","0.29","5","0.29"
"logging.config._install_loggers","False","15","0","5","8","0.53","3","0.2","4","0.27"
"logging.Handler.get_name","False","3","0","1","3","1.0","-1","-1","-1","-1"
"logging.handlers.DatagramHandler.__init__","False","8","0","3","3","0.38","3","0.38","2","0.25"
"logging.handlers.SocketHandler.emit","False","14","0","1","14","1.0","-1","-1","-1","-1"
"logging.handlers.SocketHandler.makePickle","False","14","0","2","12","0.86","2","0.14","-1","-1"
"logging.handlers.DatagramHandler.send","False","4","0","2","2","0.5","2","0.5","-1","-1"
"logging.handlers.SocketHandler.createSocket","False","10","4","4","4","0.4","2","0.2","4","0.4"
"logging.handlers.DatagramHandler.makeSocket","False","2","0","2","1","0.5","1","0.5","-1","-1"
"logging.handlers.SocketHandler.close","False","6","0","2","4","0.67","2","0.33","-1","-1"
"logging.NullHandler.createLock","False","31","0","1","31","1.0","-1","-1","-1","-1"
"logging.Formatter.formatException","False","4","0","1","4","1.0","-1","-1","-1","-1"
"logging.Formatter.formatStack","False","2","0","1","2","1.0","-1","-1","-1","-1"
"logging.Formatter.formatTime","False","3506","0","3","2501","0.71","1004","0.29","1","0.0"
"logging.handlers.HTTPHandler.__init__","False","5","1","2","4","0.8","1","0.2","-1","-1"
"logging.handlers.HTTPHandler.emit","False","4","0","2","2","0.5","2","0.5","-1","-1"
"logging.handlers.HTTPHandler.getConnection","False","4","0","2","2","0.5","2","0.5","-1","-1"
"logging.handlers.HTTPHandler.mapLogRecord","False","4","0","1","4","1.0","-1","-1","-1","-1"
"logging.handlers.WatchedFileHandler.__init__","False","5","0","1","5","1.0","-1","-1","-1","-1"
"logging.handlers.WatchedFileHandler._statstream","False","641","0","2","638","1.0","3","0.0","-1","-1"
"logging.handlers.WatchedFileHandler.emit","False","1002","0","1","1002","1.0","-1","-1","-1","-1"
"logging.handlers.WatchedFileHandler.reopenIfNeeded","False","1002","637","4","636","0.63","364","0.36","2","0.0"
"logging.handlers.SysLogHandler.__init__","False","4","0","2","2","0.5","2","0.5","-1","-1"
"logging.handlers.SysLogHandler._connect_unixsocket","False","2","0","1","2","1.0","-1","-1","-1","-1"
"logging.handlers.SysLogHandler.close","False","4","0","1","4","1.0","-1","-1","-1","-1"
"logging.handlers.BufferingHandler.shouldFlush","False","2","0","1","2","1.0","-1","-1","-1","-1"
"logging.handlers.BufferingHandler.close","False","9","0","1","9","1.0","-1","-1","-1","-1"
"logging.handlers.BufferingHandler.flush","False","4","0","1","4","1.0","-1","-1","-1","-1"
"logging.Handler.emit","False","1","1","1","1","1.0","-1","-1","-1","-1"
"logging.handlers.RotatingFileHandler.__init__","False","40","0","3","32","0.8","5","0.12","3","0.07"
"logging.handlers.TimedRotatingFileHandler.__init__","False","24","3","9","8","0.33","4","0.17","12","0.5"
"logging.handlers.TimedRotatingFileHandler.computeRollover","False","45","0","11","17","0.38","6","0.13","22","0.49"
"logging.handlers.SysLogHandler.emit","False","9","0","6","2","0.22","2","0.22","5","0.56"
"logging.handlers.SysLogHandler.mapPriority","False","9","0","1","9","1.0","-1","-1","-1","-1"
"logging.handlers.SysLogHandler.encodePriority","False","9","0","1","9","1.0","-1","-1","-1","-1"
"logging.getLogRecordFactory","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.setLogRecordFactory","False","2","0","1","2","1.0","-1","-1","-1","-1"
"logging.LogRecord.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.critical","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.Handler.flush","False","6","0","1","6","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.exception","False","2","0","1","2","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.hasHandlers","False","2","0","1","2","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.__repr__","False","2","0","1","2","1.0","-1","-1","-1","-1"
"logging.LoggerAdapter.getEffectiveLevel","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.disable","False","7","2","2","5","0.71","2","0.29","-1","-1"
"logging.Logger.exception","False","4","0","1","4","1.0","-1","-1","-1","-1"
"logging.RootLogger.__reduce__","False","12","0","1","12","1.0","-1","-1","-1","-1"
"logging.Logger.__reduce__","False","18","0","1","18","1.0","-1","-1","-1","-1"
"logging.Manager.setLoggerClass","False","2","1","2","1","0.5","1","0.5","-1","-1"
"logging.Manager.setLogRecordFactory","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.handlers.BufferingHandler.emit","False","48","0","2","31","0.65","17","0.35","-1","-1"
"logging.handlers.MemoryHandler.shouldFlush","False","48","0","2","37","0.77","11","0.23","-1","-1"
"logging.handlers.MemoryHandler.flush","False","25","0","2","19","0.76","6","0.24","-1","-1"
"logging.handlers.MemoryHandler.close","False","5","0","2","3","0.6","2","0.4","-1","-1"
"logging.handlers.MemoryHandler.setTarget","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.Logger.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.Handler.__repr__","False","18","0","1","18","1.0","-1","-1","-1","-1"
"logging.setLoggerClass","False","5","1","3","2","0.4","2","0.4","1","0.2"
"logging.getLoggerClass","False","3","0","1","3","1.0","-1","-1","-1","-1"
"logging.handlers.QueueHandler.__init__","False","65","0","1","65","1.0","-1","-1","-1","-1"
"logging.handlers.QueueHandler.emit","False","311","0","1","311","1.0","-1","-1","-1","-1"
"logging.handlers.QueueHandler.prepare","False","311","0","1","311","1.0","-1","-1","-1","-1"
"logging.handlers.QueueHandler.enqueue","False","311","0","1","311","1.0","-1","-1","-1","-1"
"logging.handlers.QueueListener.__init__","False","65","0","1","65","1.0","-1","-1","-1","-1"
"logging.handlers.QueueListener.start","False","65","0","1","65","1.0","-1","-1","-1","-1"
"logging.handlers.QueueListener.stop","False","65","0","1","65","1.0","-1","-1","-1","-1"
"logging.handlers.QueueListener.enqueue_sentinel","False","65","0","1","65","1.0","-1","-1","-1","-1"
"logging.handlers.BaseRotatingHandler.emit","False","12","0","2","10","0.83","2","0.17","-1","-1"
"logging.handlers.RotatingFileHandler.shouldRollover","False","13","0","3","10","0.77","2","0.15","1","0.08"
"logging.handlers.RotatingFileHandler.doRollover","False","9","0","3","4","0.44","3","0.33","2","0.22"
"logging.handlers.BaseRotatingHandler.rotation_filename","False","28","0","2","27","0.96","1","0.04","-1","-1"
"logging.handlers.BaseRotatingHandler.rotate","False","10","0","2","6","0.6","4","0.4","-1","-1"
"logging.handlers.SMTPHandler.__init__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.handlers.SMTPHandler.emit","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.handlers.SMTPHandler.getSubject","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.handlers.SocketHandler.send","False","10","0","3","6","0.6","2","0.2","2","0.2"
"logging.handlers.SocketHandler.makeSocket","False","6","4","4","2","0.33","2","0.33","2","0.33"
"logging.StreamHandler.__repr__","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.Handler.handleError","False","2","0","2","1","0.5","1","0.5","-1","-1"
"logging.StreamHandler.setStream","False","3","0","2","2","0.67","1","0.33","-1","-1"
"logging.handlers.TimedRotatingFileHandler.getFilesToDelete","False","5","0","3","3","0.6","1","0.2","1","0.2"
"logging.handlers.TimedRotatingFileHandler.shouldRollover","False","3","0","3","1","0.33","1","0.33","1","0.33"
"logging.handlers.TimedRotatingFileHandler.doRollover","False","1","0","1","1","1.0","-1","-1","-1","-1"
"logging.captureWarnings","False","4","0","2","2","0.5","2","0.5","-1","-1"
"logging._showwarning","False","3","0","3","1","0.33","1","0.33","1","0.33"
"logging.NullHandler.handle","False","1","0","1","1","1.0","-1","-1","-1","-1"
